ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Risk
5149891,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,43,15,1,0,0,0,Managers,2,0
5113594,F,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,With parents,32,7,1,0,1,0,Sales staff,2,0
5041511,M,N,Y,1,292500,Working,Higher education,Married,Co-op apartment,35,7,1,0,0,0,Managers,3,0
5115544,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,40,13,1,0,0,0,Laborers,3,0
5050682,F,N,N,0,157500,Working,Secondary / secondary special,Widow,House / apartment,49,0,1,0,0,0,Cleaning staff,1,1
5021809,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,50,1,1,0,0,0,Laborers,2,0
5062406,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29,8,1,0,0,1,High skill tech staff,1,0
5135706,M,Y,Y,0,225000,Working,Higher education,Married,House / apartment,57,1,1,0,0,0,Security staff,2,0
5116805,M,Y,N,1,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,44,3,1,0,0,0,Drivers,3,0
5051213,M,Y,N,0,540000,Commercial associate,Higher education,Married,House / apartment,47,16,1,0,1,0,Managers,2,0
5137192,M,Y,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,42,10,1,1,1,0,,2,0
5065609,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,44,1,1,0,0,0,Managers,2,0
5009257,F,N,N,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,43,24,1,0,0,0,Cleaning staff,1,0
5021476,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,32,6,1,0,1,1,Cooking staff,2,0
5088992,F,N,N,2,171000,Working,Secondary / secondary special,Married,House / apartment,40,3,1,1,1,0,Core staff,4,0
5085818,F,Y,Y,2,135000,State servant,Secondary / secondary special,Married,House / apartment,36,14,1,0,0,0,,4,0
5028483,M,Y,Y,0,405000,Working,Secondary / secondary special,Married,House / apartment,44,2,1,1,0,0,Managers,2,0
5065517,F,Y,N,1,202500,Working,Higher education,Married,Rented apartment,26,7,1,0,0,0,Laborers,3,0
5100380,F,N,Y,1,90000,Working,Secondary / secondary special,Separated,House / apartment,47,0,1,1,1,0,High skill tech staff,2,0
5089843,F,N,Y,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45,5,1,0,1,1,Core staff,3,0
5061907,F,N,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,46,1,1,0,0,0,Laborers,2,0
5097145,M,Y,N,1,405000,Commercial associate,Secondary / secondary special,Married,House / apartment,40,3,1,0,1,0,Managers,3,1
5104964,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,48,16,1,0,0,0,,2,0
5117064,F,N,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,32,7,1,0,0,0,Core staff,2,0
5066716,F,Y,Y,0,229500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,49,8,1,0,0,0,,2,0
5009040,F,N,Y,2,157500,Working,Secondary / secondary special,Single / not married,House / apartment,39,1,1,0,0,0,Core staff,3,0
5089192,F,Y,N,0,135000,Working,Secondary / secondary special,Widow,House / apartment,63,9,1,1,1,0,Core staff,1,0
5105652,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,48,8,1,0,0,0,Drivers,2,1
5044619,F,Y,N,1,135000,Commercial associate,Higher education,Single / not married,House / apartment,27,4,1,0,0,0,Accountants,2,0
5096569,F,N,N,0,54000,Working,Higher education,Married,House / apartment,40,12,1,1,0,0,Medicine staff,2,0
5036733,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,41,3,1,0,0,0,Laborers,4,0
5114235,M,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,51,6,1,1,1,0,Laborers,2,0
5149631,M,Y,Y,0,382500,Working,Higher education,Married,House / apartment,28,6,1,0,0,0,Laborers,2,0
5091980,M,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,59,2,1,1,0,1,Managers,2,0
5053900,F,N,Y,0,90000,State servant,Secondary / secondary special,Separated,House / apartment,39,0,1,0,0,0,,1,0
5092105,F,N,Y,1,135000,Working,Secondary / secondary special,Single / not married,Municipal apartment,45,25,1,0,0,0,Medicine staff,2,0
5116220,M,N,Y,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,35,0,1,0,0,0,Laborers,4,0
5067023,F,Y,Y,1,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,46,3,1,0,0,1,Laborers,3,0
5132559,M,N,Y,0,450000,Commercial associate,Higher education,Married,House / apartment,51,9,1,0,1,0,Laborers,2,0
5024966,M,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,40,0,1,0,0,0,Laborers,1,0
5029538,F,N,Y,0,112500,Working,Higher education,Civil marriage,House / apartment,34,3,1,0,0,0,Core staff,2,0
5079011,M,Y,Y,2,270000,Commercial associate,Incomplete higher,Married,House / apartment,41,3,1,0,1,0,Managers,4,0
5113818,F,N,Y,0,180000,State servant,Higher education,Civil marriage,House / apartment,45,7,1,0,1,0,High skill tech staff,2,0
5091189,F,N,Y,1,67500,Working,Secondary / secondary special,Separated,House / apartment,30,5,1,1,1,0,Accountants,2,0
5033545,F,Y,N,0,117000,Working,Secondary / secondary special,Married,House / apartment,40,3,1,1,0,0,Laborers,2,0
5010835,M,Y,Y,2,139500,Working,Secondary / secondary special,Married,House / apartment,47,15,1,1,0,0,Drivers,4,0
5045761,F,Y,N,0,270000,Working,Higher education,Married,House / apartment,54,3,1,0,1,0,Medicine staff,2,0
5067314,M,Y,N,0,315000,Commercial associate,Incomplete higher,Single / not married,House / apartment,46,2,1,0,0,1,,1,0
5085838,M,Y,Y,1,135000,Working,Incomplete higher,Married,House / apartment,31,13,1,0,1,0,Laborers,3,0
5149792,F,Y,N,1,157500,Working,Secondary / secondary special,Civil marriage,Municipal apartment,30,3,1,0,0,0,Sales staff,3,0
5091706,F,Y,Y,0,135000,Working,Higher education,Married,House / apartment,33,10,1,0,0,0,Managers,2,0
5112901,M,N,N,0,234000,Working,Incomplete higher,Married,House / apartment,38,6,1,1,1,0,Drivers,2,0
5065381,F,Y,Y,0,135000,Working,Higher education,Civil marriage,House / apartment,45,1,1,0,0,0,,2,0
5146397,F,N,Y,0,112500,Working,Secondary / secondary special,Separated,House / apartment,53,5,1,1,0,0,Cleaning staff,1,0
5067767,F,N,Y,0,202500,State servant,Secondary / secondary special,Single / not married,House / apartment,63,14,1,0,0,0,Medicine staff,1,0
5024939,M,N,Y,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,34,4,1,0,0,0,Sales staff,2,1
5145699,M,Y,Y,0,225000,Working,Higher education,Single / not married,With parents,25,1,1,1,1,0,,1,0
5090074,F,N,Y,0,202500,Commercial associate,Higher education,Widow,House / apartment,45,12,1,0,0,0,Accountants,1,0
5088810,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,37,10,1,1,1,0,High skill tech staff,2,0
5096905,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Separated,House / apartment,46,3,1,1,0,0,Sales staff,1,0
5048472,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,25,0,1,0,0,0,Core staff,1,0
5048192,M,Y,Y,0,247500,State servant,Higher education,Single / not married,House / apartment,27,2,1,1,1,0,High skill tech staff,1,0
5090894,F,Y,Y,2,90000,Working,Higher education,Married,House / apartment,36,11,1,0,0,0,Accountants,4,0
5135991,F,N,Y,1,585000,Commercial associate,Higher education,Single / not married,House / apartment,28,2,1,0,0,0,Managers,2,1
5053333,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,48,4,1,0,0,0,,3,0
5068452,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,51,8,1,0,1,0,Low-skill Laborers,2,0
5009654,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,51,29,1,0,1,0,,2,0
5150028,M,Y,Y,1,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,39,8,1,0,0,0,,3,0
5143308,F,N,Y,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45,14,1,0,0,0,Managers,1,0
5022943,F,Y,N,0,202500,Commercial associate,Incomplete higher,Separated,House / apartment,38,3,1,0,1,1,Accountants,1,0
5146485,M,Y,Y,2,472500,Commercial associate,Higher education,Married,House / apartment,48,5,1,0,0,0,Managers,4,0
5114603,F,N,Y,1,180000,Commercial associate,Higher education,Separated,House / apartment,47,15,1,0,0,1,Managers,2,0
5091852,M,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,29,9,1,0,0,0,Laborers,3,0
5096726,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,29,6,1,1,0,0,Laborers,2,0
5143353,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,28,3,1,1,0,0,Sales staff,2,0
5058357,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,27,5,1,0,0,0,Laborers,2,0
5091793,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,41,8,1,1,0,0,Low-skill Laborers,3,0
5139888,F,N,Y,0,112500,State servant,Secondary / secondary special,Civil marriage,House / apartment,50,16,1,0,1,0,Medicine staff,2,0
5056029,F,Y,Y,0,360000,Working,Secondary / secondary special,Separated,House / apartment,29,1,1,1,0,0,Medicine staff,1,0
5113414,F,Y,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,33,1,1,0,1,1,Medicine staff,2,0
5111118,F,N,Y,1,315000,Working,Higher education,Married,House / apartment,31,3,1,0,0,0,Managers,3,0
5091938,M,Y,Y,2,243000,State servant,Higher education,Married,House / apartment,28,0,1,0,0,0,Core staff,4,0
5021816,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,House / apartment,31,4,1,0,1,1,Cooking staff,3,0
5099941,F,N,Y,3,54000,State servant,Secondary / secondary special,Married,House / apartment,38,5,1,1,1,0,Core staff,5,0
5029451,F,Y,Y,0,225000,Working,Higher education,Married,House / apartment,47,8,1,0,1,0,Core staff,2,1
5046349,M,Y,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,44,7,1,0,0,0,Security staff,2,0
5126159,M,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,39,0,1,1,1,0,Laborers,2,0
5104919,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,46,5,1,1,1,0,Low-skill Laborers,2,0
5045631,F,N,Y,1,270000,State servant,Secondary / secondary special,Married,House / apartment,39,6,1,0,0,0,Medicine staff,3,0
5114026,F,N,N,0,99000,Working,Higher education,Married,House / apartment,40,15,1,0,0,0,,2,0
5022261,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,43,4,1,0,0,0,,3,0
5113069,F,Y,N,1,225000,Commercial associate,Secondary / secondary special,Separated,House / apartment,32,4,1,0,0,1,Core staff,2,0
5050613,F,N,N,0,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,39,8,1,0,0,0,,2,0
5095250,M,Y,Y,1,450000,Working,Higher education,Married,House / apartment,28,4,1,0,1,0,Managers,3,0
5023524,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,42,3,1,0,0,0,Laborers,2,0
5024167,F,N,Y,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,54,3,1,0,0,0,,1,0
5025115,F,Y,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,46,4,1,0,0,0,Cooking staff,2,0
5048319,F,N,N,0,90000,Working,Higher education,Separated,House / apartment,59,4,1,0,0,0,Core staff,1,0
5009707,F,N,N,0,157500,Working,Higher education,Married,House / apartment,31,0,1,0,0,0,Managers,2,0
5118449,F,N,N,1,76500,Working,Secondary / secondary special,Married,House / apartment,27,2,1,1,0,0,Sales staff,3,0
5033424,M,Y,N,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,45,2,1,1,0,0,Drivers,2,0
5148822,F,N,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,39,8,1,1,1,0,Sales staff,3,0
5045917,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,Rented apartment,46,5,1,0,0,0,Drivers,2,0
5061207,M,Y,Y,14,225000,Working,Secondary / secondary special,Separated,House / apartment,48,4,1,0,0,0,Drivers,15,0
5041581,F,N,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,52,3,1,1,1,0,Managers,3,1
5125181,F,Y,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,31,0,1,0,1,1,Core staff,2,0
5045799,F,Y,N,0,202500,Working,Higher education,Married,House / apartment,25,0,1,0,0,0,Accountants,2,0
5125993,F,N,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,30,4,1,1,1,0,Waiters/barmen staff,3,0
5135879,M,N,Y,1,99000,Working,Secondary / secondary special,Separated,House / apartment,40,0,1,0,0,0,Laborers,2,0
5053092,M,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,37,2,1,0,1,0,Laborers,3,0
5009028,F,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,39,7,1,0,0,0,Laborers,2,0
5105033,F,Y,Y,0,180000,Working,Higher education,Married,With parents,34,0,1,1,1,0,Sales staff,2,0
5118614,F,Y,Y,2,99000,State servant,Secondary / secondary special,Married,House / apartment,34,4,1,0,0,0,Laborers,4,0
5149816,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,54,14,1,0,0,0,Sales staff,2,0
5062657,M,Y,Y,1,144000,Working,Secondary / secondary special,Married,House / apartment,36,2,1,0,0,0,Laborers,3,0
5029059,M,Y,Y,2,675000,Commercial associate,Higher education,Married,House / apartment,36,8,1,0,0,0,Core staff,4,0
5079227,M,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,38,3,1,1,0,0,Drivers,2,0
5046483,F,N,Y,1,67500,Working,Higher education,Married,House / apartment,30,2,1,0,0,0,Managers,3,0
5115597,F,N,N,1,45000,State servant,Secondary / secondary special,Married,House / apartment,30,10,1,1,1,0,Medicine staff,3,0
5116821,F,N,N,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,33,4,1,0,0,0,Core staff,1,0
5028285,F,N,N,1,157500,Commercial associate,Incomplete higher,Married,With parents,32,7,1,0,0,0,,3,0
5045995,M,Y,N,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,26,6,1,1,1,0,Sales staff,1,0
5009088,M,Y,N,2,202500,Commercial associate,Higher education,Married,House / apartment,40,8,1,0,0,0,Laborers,4,0
5050918,F,N,N,0,130500,Working,Secondary / secondary special,Married,With parents,23,3,1,0,0,0,Core staff,2,0
5149862,F,N,Y,2,90000,State servant,Secondary / secondary special,Married,With parents,35,16,1,0,0,0,Drivers,4,0
5148792,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Widow,House / apartment,47,15,1,0,0,0,Managers,1,0
5028375,F,N,N,0,180000,Working,Secondary / secondary special,Widow,Municipal apartment,54,8,1,0,0,0,Core staff,1,0
5105200,M,Y,Y,2,180000,Working,Higher education,Married,House / apartment,47,2,1,0,0,0,Drivers,4,0
5037257,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,41,7,1,0,0,0,Core staff,2,0
5061199,F,N,Y,1,135000,Working,Secondary / secondary special,Civil marriage,With parents,31,1,1,0,0,1,Sales staff,3,0
5088179,F,N,N,0,180000,Working,Incomplete higher,Widow,House / apartment,53,5,1,1,1,0,Core staff,1,0
5037028,F,N,Y,0,85500,Working,Secondary / secondary special,Separated,House / apartment,59,41,1,0,0,0,,1,0
5023118,F,N,Y,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,51,27,1,0,0,0,,2,0
5135557,F,N,Y,0,135000,Commercial associate,Higher education,Single / not married,House / apartment,31,3,1,0,0,0,Sales staff,1,0
5142997,M,Y,N,1,166500,State servant,Secondary / secondary special,Married,With parents,33,14,1,0,1,0,Core staff,3,0
5113279,M,N,Y,0,112500,Working,Secondary / secondary special,Married,With parents,26,0,1,0,0,0,Low-skill Laborers,2,0
5117478,F,N,N,0,292500,Working,Secondary / secondary special,Married,House / apartment,38,3,1,0,1,0,Sales staff,2,0
5117574,F,Y,N,0,112500,Working,Higher education,Married,House / apartment,32,5,1,0,0,0,Laborers,2,0
5090136,F,N,Y,0,67500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,36,8,1,0,0,0,Sales staff,1,0
5095793,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,45,11,1,0,0,0,Laborers,2,0
5078896,F,N,Y,1,99000,Commercial associate,Secondary / secondary special,Married,House / apartment,40,8,1,1,1,0,Laborers,3,0
5126328,F,N,N,0,157500,Commercial associate,Higher education,Married,House / apartment,46,3,1,1,1,0,Laborers,2,0
5024773,F,Y,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,23,2,1,0,0,0,Sales staff,1,0
5053392,F,N,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,44,26,1,0,0,1,Managers,2,0
5149541,F,N,Y,0,130500,State servant,Secondary / secondary special,Married,House / apartment,34,9,1,0,0,0,Core staff,2,0
5089910,M,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,36,3,1,0,0,0,Low-skill Laborers,2,0
5028243,F,N,Y,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,49,4,1,0,1,1,Laborers,1,0
5135858,F,N,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,44,16,1,0,1,0,Laborers,3,0
5095269,F,Y,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,28,2,1,0,0,0,Core staff,2,0
5115961,M,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,40,10,1,1,0,0,Laborers,4,0
5010932,F,Y,Y,2,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,34,1,1,0,0,1,Core staff,4,0
5115496,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,44,3,1,0,0,0,Laborers,4,0
5114227,M,Y,N,2,247500,Working,Secondary / secondary special,Married,House / apartment,50,15,1,1,0,0,Laborers,4,0
5033680,F,Y,Y,0,517500,State servant,Higher education,Married,House / apartment,44,19,1,0,0,0,,2,0
5066403,F,N,Y,1,675000,Commercial associate,Higher education,Married,House / apartment,43,4,1,0,1,0,,3,0
5099889,M,Y,N,0,315000,Working,Incomplete higher,Married,House / apartment,31,2,1,0,0,0,,2,0
5142710,M,Y,N,0,121500,Working,Secondary / secondary special,Married,House / apartment,42,4,1,1,1,0,,2,0
5113342,M,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,31,12,1,0,0,0,Laborers,4,0
5113869,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,44,2,1,0,0,0,Sales staff,2,0
5148441,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,23,1,1,0,0,0,Core staff,1,0
5079065,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,51,7,1,0,0,0,,2,0
5067815,M,N,Y,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,48,2,1,0,0,0,Sales staff,1,0
5008953,M,N,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,28,7,1,0,0,0,,3,0
5095636,F,N,N,0,128542,Commercial associate,Higher education,Single / not married,Rented apartment,25,1,1,1,0,1,Sales staff,1,0
5126136,M,Y,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,43,10,1,0,0,0,Laborers,4,0
5046378,F,N,N,0,180000,Working,Incomplete higher,Married,House / apartment,53,5,1,0,0,0,Laborers,2,0
5085789,F,N,Y,3,157500,Working,Higher education,Married,House / apartment,39,0,1,0,0,0,Accountants,5,0
5062534,F,Y,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,35,4,1,0,0,1,Medicine staff,2,0
5010317,M,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,25,0,1,0,0,1,Cooking staff,2,0
5105980,M,N,N,0,225000,State servant,Secondary / secondary special,Married,House / apartment,41,0,1,1,1,0,Drivers,2,0
5143463,M,N,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31,1,1,0,0,1,Managers,1,0
5125642,M,N,N,0,157500,Working,Secondary / secondary special,Married,Rented apartment,33,9,1,1,1,0,Laborers,2,0
5023737,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,51,2,1,1,1,0,Core staff,2,0
5058343,F,N,Y,0,63000,Working,Secondary / secondary special,Married,House / apartment,54,4,1,1,0,0,High skill tech staff,2,0
5112724,F,N,Y,0,144000,Working,Secondary / secondary special,Married,House / apartment,51,11,1,1,1,0,High skill tech staff,2,0
5139479,F,Y,Y,0,166500,Working,Secondary / secondary special,Civil marriage,House / apartment,40,8,1,0,0,0,Sales staff,2,0
5023314,M,Y,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,28,5,1,0,0,0,Laborers,3,0
5090216,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,29,0,1,0,0,0,Laborers,2,1
5113401,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,29,1,1,0,0,1,Sales staff,1,0
5021573,M,N,N,0,270000,State servant,Incomplete higher,Married,House / apartment,26,4,1,0,0,0,,2,0
5139949,F,Y,Y,0,121500,State servant,Secondary / secondary special,Married,House / apartment,54,8,1,1,0,0,,2,0
5051157,M,N,N,1,247500,Working,Higher education,Single / not married,House / apartment,37,5,1,0,0,0,Laborers,2,0
5067541,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,57,7,1,0,0,0,,2,0
5065406,F,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,34,11,1,0,1,0,Laborers,4,0
5146295,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,49,10,1,1,0,0,Security staff,2,0
5069163,M,N,Y,0,216000,Commercial associate,Higher education,Married,House / apartment,52,20,1,0,0,1,Managers,2,0
5105172,M,N,Y,2,450000,Commercial associate,Higher education,Married,House / apartment,33,5,1,1,1,0,Managers,4,0
5054161,F,Y,N,0,315000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,38,4,1,1,0,0,High skill tech staff,2,0
5135451,F,N,Y,1,225000,Working,Secondary / secondary special,Married,With parents,27,0,1,0,0,0,Cleaning staff,3,0
5010847,F,Y,Y,0,157500,Working,Higher education,Married,House / apartment,32,2,1,0,0,1,Sales staff,2,0
5125653,F,Y,Y,0,175500,Commercial associate,Higher education,Married,House / apartment,46,9,1,0,0,1,,2,0
5046492,M,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,23,2,1,0,0,0,Laborers,1,0
5148992,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,48,13,1,0,0,0,Sales staff,1,0
5105035,F,N,N,1,121500,Working,Secondary / secondary special,Married,House / apartment,40,0,1,0,0,0,Laborers,3,0
5033960,F,Y,N,0,292500,Working,Secondary / secondary special,Married,House / apartment,42,8,1,0,0,0,Laborers,2,0
5022912,F,N,Y,0,225000,Working,Higher education,Single / not married,House / apartment,33,7,1,0,1,0,Managers,1,0
5135267,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,42,0,1,0,0,0,Drivers,2,0
5036772,F,Y,Y,0,157500,Working,Higher education,Married,House / apartment,40,6,1,1,1,0,Laborers,2,0
5113035,F,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,55,28,1,0,1,0,Core staff,2,0
5117799,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,40,3,1,0,0,0,Drivers,4,0
5135650,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,46,3,1,0,0,0,Realty agents,2,0
5095423,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,32,5,1,1,0,1,,2,0
5035437,F,Y,Y,0,180000,Working,Higher education,Separated,House / apartment,47,23,1,0,0,0,,1,0
5045931,M,N,N,0,247500,State servant,Secondary / secondary special,Single / not married,House / apartment,41,6,1,0,0,0,Laborers,1,0
5066570,F,Y,Y,1,315000,Working,Incomplete higher,Single / not married,House / apartment,32,5,1,0,0,0,Core staff,2,0
5099745,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,27,8,1,1,1,0,Laborers,3,0
5036359,F,N,Y,0,112500,Working,Secondary / secondary special,Widow,House / apartment,39,5,1,0,0,0,Sales staff,1,0
5149892,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,43,15,1,0,0,0,Managers,2,0
5028434,F,N,Y,0,180000,Working,Secondary / secondary special,Separated,House / apartment,53,3,1,0,0,0,Sales staff,1,0
5115992,M,Y,Y,2,180000,Working,Higher education,Married,House / apartment,36,6,1,0,0,0,Managers,4,0
5069125,F,N,Y,1,180000,Working,Higher education,Married,House / apartment,30,7,1,0,0,0,HR staff,3,0
5026231,F,Y,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,41,7,1,0,1,0,Sales staff,2,0
5024471,F,N,Y,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,27,6,1,0,0,0,Medicine staff,4,0
5090818,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,34,10,1,0,0,1,Accountants,2,0
5087914,F,N,N,0,234000,State servant,Higher education,Civil marriage,House / apartment,60,14,1,0,0,1,Core staff,2,0
5053141,M,Y,Y,1,234000,Working,Secondary / secondary special,Married,House / apartment,31,9,1,0,0,0,High skill tech staff,3,0
5068908,F,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,42,12,1,0,0,0,Sales staff,3,0
5090139,M,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,52,3,1,0,0,1,,2,0
5113733,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,24,2,1,0,0,1,Sales staff,2,0
5116991,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,39,9,1,0,1,0,Laborers,2,0
5085862,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,49,14,1,0,0,0,Cleaning staff,2,0
5089295,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,50,3,1,1,0,0,,2,0
5066911,M,Y,Y,0,180000,Working,Higher education,Married,With parents,30,4,1,0,0,0,Laborers,2,0
5146087,M,N,N,0,148500,Working,Secondary / secondary special,Single / not married,Municipal apartment,38,3,1,0,0,1,Laborers,1,0
5117062,F,N,Y,0,108000,Commercial associate,Secondary / secondary special,Married,House / apartment,48,5,1,0,0,0,Laborers,2,0
5095340,M,N,Y,0,135000,Working,Higher education,Married,House / apartment,55,0,1,0,0,0,Laborers,2,0
5067166,F,N,N,0,122400,Working,Secondary / secondary special,Married,House / apartment,57,3,1,1,0,1,Medicine staff,2,0
5118025,F,N,N,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,37,8,1,0,1,0,High skill tech staff,2,0
5125681,F,N,N,0,337500,Commercial associate,Secondary / secondary special,Married,Rented apartment,49,4,1,1,0,0,Managers,2,0
5067300,F,N,N,1,67500,Working,Higher education,Married,With parents,29,1,1,1,0,0,Sales staff,3,0
5044906,F,N,Y,0,225000,Working,Incomplete higher,Single / not married,House / apartment,38,5,1,0,0,0,,1,0
5010090,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,28,4,1,0,0,0,Laborers,2,0
